image_name,part_0_x,part_0_y,part_1_x,part_1_y,part_2_x,part_2_y,part_3_x,part_3_y,part_4_x,part_4_y,part_5_x,part_5_y,part_6_x,part_6_y,part_7_x,part_7_y,part_8_x,part_8_y,part_9_x,part_9_y,part_10_x,part_10_y,part_11_x,part_11_y,part_12_x,part_12_y,part_13_x,part_13_y,part_14_x,part_14_y,part_15_x,part_15_y,part_16_x,part_16_y,part_17_x,part_17_y,part_18_x,part_18_y,part_19_x,part_19_y,part_20_x,part_20_y,part_21_x,part_21_y,part_22_x,part_22_y,part_23_x,part_23_y,part_24_x,part_24_y,part_25_x,part_25_y,part_26_x,part_26_y,part_27_x,part_27_y,part_28_x,part_28_y,part_29_x,part_29_y,part_30_x,part_30_y,part_31_x,part_31_y,part_32_x,part_32_y,part_33_x,part_33_y,part_34_x,part_34_y,part_35_x,part_35_y,part_36_x,part_36_y,part_37_x,part_37_y,part_38_x,part_38_y,part_39_x,part_39_y,part_40_x,part_40_y,part_41_x,part_41_y,part_42_x,part_42_y,part_43_x,part_43_y,part_44_x,part_44_y,part_45_x,part_45_y,part_46_x,part_46_y,part_47_x,part_47_y,part_48_x,part_48_y,part_49_x,part_49_y,part_50_x,part_50_y,part_51_x,part_51_y,part_52_x,part_52_y,part_53_x,part_53_y,part_54_x,part_54_y,part_55_x,part_55_y,part_56_x,part_56_y,part_57_x,part_57_y,part_58_x,part_58_y,part_59_x,part_59_y,part_60_x,part_60_y,part_61_x,part_61_y,part_62_x,part_62_y,part_63_x,part_63_y,part_64_x,part_64_y,part_65_x,part_65_y,part_66_x,part_66_y,part_67_x,part_67_y
indoor_169.png,189.0,390.263,191.59,439.757,198.475,487.873,205.022,532.759,226.042,578.163,246.528,616.443,273.535,650.995,309.901,682.852,350.804,699.623,393.017,696.764,428.666,674.631,464.218,639.35,493.064,596.912,513.644,547.86,517.616,492.441,525.274,434.45,532.077,372.857,224.32,372.617,243.988,351.168,274.189,345.0,303.378,349.347,333.414,358.97,377.292,375.908,410.705,356.375,449.783,345.7,487.275,353.214,499.794,381.297,356.566,394.479,355.467,428.29,355.288,462.269,353.93,495.577,320.178,516.129,336.689,520.233,351.662,524.153,368.456,518.907,381.13,516.354,258.356,392.306,274.652,382.972,304.145,382.937,322.767,400.66,303.983,404.473,276.581,404.24,394.547,396.969,420.218,382.732,449.064,383.144,465.067,393.225,448.47,400.397,419.495,400.173,294.945,575.707,317.931,570.076,337.343,567.119,352.949,572.907,372.085,570.78,394.088,570.205,422.862,569.782,395.295,588.855,372.691,600.053,353.448,604.992,336.682,603.692,317.308,594.375,303.951,577.392,336.323,578.534,352.203,582.422,371.889,577.968,410.187,572.302,371.889,577.968,352.203,582.422,336.323,578.534
indoor_232.png,546.989,348.152,557.632,379.615,574.69,407.381,591.124,432.49,608.045,453.574,626.57,470.828,650.019,486.242,678.632,492.272,706.504,487.012,734.924,469.981,755.594,441.247,765.529,410.68,772.967,380.761,773.274,348.888,772.09,317.929,763.72,284.014,754.828,254.0,546.0,328.552,552.899,311.661,572.03,300.258,592.721,295.576,609.674,299.831,635.722,288.093,651.09,270.564,673.401,262.098,697.195,257.061,718.791,260.177,630.491,309.596,636.925,328.443,642.498,348.186,648.826,367.598,632.438,389.478,646.708,391.696,660.527,391.37,670.569,383.441,678.748,373.063,569.858,336.78,579.363,326.929,597.631,320.441,616.228,326.864,603.493,333.793,585.496,340.434,657.837,311.85,667.112,293.161,686.04,284.674,701.229,285.002,692.423,296.965,673.522,305.492,631.465,423.435,642.605,410.443,653.284,402.244,664.304,401.235,678.283,389.542,698.813,385.265,719.918,385.089,715.181,413.973,703.175,436.289,690.14,443.754,673.523,446.818,656.435,445.086,636.785,422.369,657.702,412.713,668.608,409.242,683.61,398.994,714.216,388.94,694.802,419.746,680.757,427.38,666.288,431.072
indoor_253.png,386.0,329.889,391.962,388.568,400.986,446.547,416.302,497.94,442.831,544.523,480.241,593.954,517.536,633.413,572.945,676.145,641.616,681.36,715.977,673.585,768.208,623.48,809.074,584.942,845.177,535.504,871.458,485.549,887.737,415.272,891.477,349.679,892.876,283.074,409.799,299.638,449.223,286.966,502.248,288.083,556.069,297.7,612.667,314.22,653.382,312.55,702.31,300.536,741.97,279.045,788.247,262.0,834.271,281.661,636.464,328.976,635.963,373.184,640.246,417.112,644.489,461.619,575.187,466.529,610.506,476.732,646.417,482.676,675.914,470.875,695.44,450.791,475.293,327.195,504.643,322.492,542.1,323.199,571.144,338.074,541.711,333.84,504.819,332.74,670.744,333.76,705.555,317.503,739.83,311.186,762.017,314.043,741.362,326.277,707.076,329.233,554.016,535.021,586.978,509.163,615.39,506.807,639.895,508.907,671.127,507.161,703.55,502.991,720.056,537.052,706.581,572.548,672.526,602.542,643.03,603.14,614.171,600.295,582.848,570.778,583.956,538.057,615.675,514.332,640.087,514.073,670.893,512.546,697.675,536.922,671.257,576.991,641.674,578.408,615.047,576.553
indoor_262.png,70.0,74.937,70.925,87.153,73.592,97.957,76.124,106.886,83.658,118.349,92.635,125.221,102.196,133.912,113.009,140.417,124.307,140.439,132.492,135.06,136.104,127.579,139.592,120.874,144.073,113.312,146.976,105.015,149.533,94.437,149.732,83.671,148.576,74.624,85.9,63.009,90.418,54.455,100.57,47.98,110.465,47.0,118.813,51.82,126.89,52.555,132.187,48.166,139.643,49.406,143.64,54.004,147.076,61.104,124.394,63.842,125.69,70.306,127.543,76.293,129.29,83.009,113.254,89.352,119.624,91.185,125.631,92.569,130.983,92.82,135.605,92.026,97.31,69.684,103.415,67.191,109.176,67.041,113.786,68.495,109.176,67.041,103.415,67.191,129.25,69.925,134.434,69.306,139.046,69.587,142.697,71.465,139.046,69.587,134.434,69.306,102.095,102.613,108.828,96.461,116.873,94.842,124.874,95.798,130.149,95.874,135.573,99.179,138.494,103.192,133.899,111.866,128.777,116.463,123.186,117.376,115.773,116.762,107.414,111.019,104.161,103.102,116.531,97.685,124.586,98.253,130.003,98.338,136.308,103.865,128.435,113.839,122.958,113.953,116.34,113.611
indoor_271.png,92.08,81.385,88.722,92.069,86.0,104.219,86.675,117.446,93.741,129.597,104.02,136.206,116.534,144.815,132.152,152.015,145.895,153.485,155.087,149.96,161.194,142.304,165.317,135.953,168.66,128.153,171.334,118.57,175.331,110.937,177.649,101.577,177.43,92.321,110.229,70.055,118.407,65.754,128.372,65.877,138.24,70.322,144.703,76.562,157.365,80.021,164.038,76.072,172.128,75.384,180.179,76.295,179.971,85.068,154.132,84.829,154.619,90.32,155.447,95.411,156.136,101.609,140.257,105.199,146.153,107.984,150.609,109.879,155.846,109.879,160.886,108.242,121.162,80.038,128.551,76.846,136.089,79.59,139.355,84.808,134.393,84.675,126.604,82.407,155.881,88.368,161.979,81.85,169.21,82.407,173.259,87.695,169.541,89.454,161.867,89.19,135.988,118.774,141.928,111.694,148.16,111.083,152.723,112.932,157.721,112.723,161.58,116.403,162.327,122.119,158.924,127.494,153.693,127.968,148.565,127.162,143.965,126.173,139.353,123.535,140.239,118.308,146.886,115.693,151.428,116.774,155.562,117.577,158.553,120.095,154.715,122.145,149.846,122.205,145.196,120.537
indoor_294.png,486.916,155.561,485.526,185.003,484.541,211.455,484.0,237.235,485.079,263.764,493.446,288.459,511.52,312.35,530.583,328.073,560.655,336.902,589.464,333.97,612.475,322.274,630.114,302.852,640.42,278.812,649.697,256.837,658.518,234.732,665.297,210.18,670.438,185.296,510.191,143.713,519.615,133.161,537.499,130.0,552.864,133.644,563.823,142.901,604.718,147.345,622.469,144.964,637.154,150.56,647.104,161.004,654.369,174.005,583.43,162.344,580.673,176.971,578.381,191.061,576.582,205.504,550.264,214.553,560.917,219.003,573.378,223.91,588.356,224.84,601.012,222.734,527.912,159.083,538.158,156.001,548.266,157.728,557.461,166.022,546.93,165.213,537.043,161.663,598.356,173.944,610.993,168.006,622.564,169.986,632.745,177.899,621.692,175.114,610.413,174.816,519.533,237.924,541.039,233.449,559.099,233.333,570.815,237.79,584.258,237.457,600.049,241.734,616.2,250.745,595.843,272.878,578.98,281.832,564.626,281.793,550.903,278.829,534.397,265.19,524.903,240.14,558.096,241.687,569.862,244.34,583.492,245.416,611.863,252.543,579.573,273.334,565.086,273.303,552.382,270.329
outdoor_005.png,228.837,266.935,228.787,293.733,230.503,320.63,240.949,347.153,250.447,371.676,263.917,395.162,277.732,416.921,290.872,436.408,314.357,444.035,343.388,443.107,372.867,429.881,400.88,411.368,426.732,389.133,442.549,358.525,451.532,322.628,458.977,285.621,467.443,250.119,228.0,232.269,233.824,225.228,245.946,228.499,260.355,234.087,273.274,241.81,309.523,238.276,331.576,229.254,358.914,223.0,383.407,223.601,406.389,237.838,294.516,262.421,291.428,282.192,287.858,301.969,284.405,322.171,271.476,329.889,278.092,336.461,287.298,340.158,304.35,340.822,317.838,337.298,241.009,261.303,251.401,254.361,266.129,256.579,279.22,266.556,265.601,265.439,250.678,264.788,330.734,264.239,344.254,253.662,360.507,251.362,374.63,257.233,362.127,262.773,344.624,264.231,272.964,371.733,278.407,363.7,288.007,357.012,296.099,361.35,304.913,357.495,329.319,363.302,351.315,371.863,332.614,386.868,307.916,395.281,298.07,395.699,289.834,394.468,280.709,386.864,278.061,372.373,288.81,369.525,296.85,370.904,305.27,369.961,341.247,371.696,305.384,377.805,297.175,376.626,289.703,375.354
outdoor_028.png,243.634,558.225,234.4,579.564,227.885,609.104,228.463,641.391,233.405,672.611,243.745,701.439,257.307,729.989,282.143,741.522,316.204,746.242,355.556,742.11,392.441,731.876,423.448,718.689,451.517,700.374,465.992,674.527,474.659,643.585,478.997,609.348,483.653,575.028,246.312,516.161,257.075,510.953,270.46,507.206,284.568,506.114,289.65,518.125,311.814,504.574,335.409,498.0,361.345,499.3,386.351,508.62,404.736,522.069,300.694,537.451,293.16,553.96,283.894,572.364,274.006,593.062,261.459,615.087,269.759,620.572,279.553,624.01,293.012,622.769,305.939,619.372,249.188,556.0,257.707,548.897,269.617,549.649,279.474,556.175,269.081,557.095,257.749,558.567,332.159,550.904,343.332,537.818,359.936,538.886,374.137,546.986,360.055,550.034,343.441,550.778,252.337,668.44,259.619,657.368,267.121,653.79,276.65,655.884,287.874,654.838,303.355,656.84,323.573,666.201,303.893,672.116,287.633,674.109,277.276,675.569,268.799,674.126,260.205,670.528,256.415,665.13,268.033,659.965,277.193,661.078,287.564,660.944,315.776,664.017,287.564,660.944,277.193,661.078,268.033,659.965
outdoor_041.png,228.214,94.442,222.989,153.838,217.241,219.353,214.0,277.162,219.299,325.159,253.45,373.474,307.049,396.206,354.09,414.989,403.414,428.346,457.457,438.01,499.705,416.057,532.317,376.579,555.483,336.521,569.105,292.037,582.776,248.17,592.38,203.51,599.143,163.931,275.467,61.974,315.133,38.998,353.998,35.0,402.114,40.066,438.548,61.043,497.528,67.506,534.267,72.088,568.843,79.904,594.54,97.127,600.291,126.065,461.74,89.284,460.467,121.823,458.7,157.17,459.257,192.714,387.476,219.383,414.651,233.086,444.255,246.889,468.063,242.474,486.197,235.462,317.581,91.642,346.826,89.126,380.273,98.341,400.629,119.3,374.427,116.75,341.006,107.803,484.954,131.423,516.771,122.498,547.003,129.85,561.823,143.071,541.675,149.876,511.208,140.421,336.958,290.543,379.088,277.421,408.708,272.951,429.746,283.562,453.986,283.392,476.055,299.525,499.815,316.329,472.417,325.653,448.908,323.6,423.888,319.28,401.061,312.441,372.619,302.593,354.755,292.289,405.221,290.172,427.626,298.948,451.064,301.436,485.965,316.776,451.064,301.436,427.626,298.948,405.221,290.172
outdoor_059.png,322.0,227.434,323.988,283.366,331.514,335.539,345.805,386.068,364.59,435.28,391.166,482.628,434.077,516.276,486.589,540.56,544.947,546.482,600.678,538.612,652.693,517.159,681.095,481.805,696.986,433.034,709.279,386.649,713.441,340.908,715.43,290.868,708.672,247.196,339.462,191.498,359.751,158.952,398.254,146.385,442.548,148.344,482.838,159.671,560.554,158.37,596.731,143.719,638.495,141.0,678.254,150.185,704.159,178.802,526.517,198.346,529.147,229.517,531.1,260.08,534.995,292.307,493.74,332.341,513.759,336.885,535.361,340.126,555.435,335.343,573.917,329.252,388.356,228.095,410.234,217.737,443.627,218.413,472.599,230.417,443.92,238.906,411.28,240.212,575.817,227.134,604.297,212.638,635.467,215.589,659.822,225.628,635.498,235.369,604.297,233.95,463.864,422.036,485.654,384.221,513.704,365.722,535.206,367.824,559.138,365.857,587.403,380.117,613.868,416.595,589.649,438.309,566.432,446.9,541.272,451.83,517.703,448.721,491.469,443.167,479.107,418.921,516.406,395.476,537.277,394.316,559.907,395.102,594.499,414.089,561.706,414.079,537.995,415.527,517.622,415.41
outdoor_086.png,646.0,334.529,653.699,388.226,670.109,439.323,685.575,485.62,706.294,525.265,733.713,567.383,771.341,596.6,813.831,617.239,852.206,621.242,891.246,616.041,923.358,593.86,946.266,560.017,961.294,511.805,969.281,468.222,976.114,421.846,983.612,376.397,986.615,328.713,698.239,316.821,732.482,303.403,765.848,303.822,799.067,308.923,829.184,318.782,861.309,320.905,884.274,302.471,914.422,289.0,946.775,291.403,970.162,308.857,843.887,337.56,845.708,370.615,849.455,402.865,853.312,437.335,805.193,447.129,826.87,456.529,849.011,462.688,867.747,456.319,883.122,447.358,730.612,344.828,746.386,335.182,771.979,333.748,789.866,346.727,772.892,349.708,745.668,354.279,877.828,345.011,898.754,330.432,923.818,327.558,938.838,340.305,924.343,347.294,900.418,346.76,784.205,514.402,811.246,498.712,830.758,496.506,845.355,499.844,861.901,495.231,881.768,500.05,902.851,510.891,883.658,527.839,863.485,538.898,846.934,540.529,830.543,538.886,809.946,530.736,795.513,512.748,830.833,505.593,845.665,506.239,861.285,507.818,891.594,512.364,862.223,515.832,845.866,517.799,830.508,516.134
outdoor_180.png,129.0,245.646,132.1,297.087,136.249,349.36,141.012,401.288,166.155,448.289,213.829,469.981,266.395,485.198,318.312,494.613,362.149,492.827,393.866,480.279,404.198,445.213,414.027,406.32,424.484,378.345,436.744,346.691,442.792,312.192,437.686,281.234,431.255,249.117,207.184,229.764,234.305,203.469,272.507,191.002,314.634,189.848,351.466,197.583,375.273,199.903,390.468,189.316,408.148,186.0,427.336,190.571,438.338,202.3,365.012,220.521,373.747,244.32,382.514,266.101,390.098,289.979,329.42,318.143,350.431,325.652,369.786,332.814,388.294,323.977,400.595,312.65,258.193,239.961,279.215,230.076,299.31,230.25,317.074,236.036,298.769,240.119,278.71,240.438,373.318,232.155,392.645,228.662,405.885,230.581,416.314,235.074,405.055,238.137,392.201,236.648,263.524,364.288,315.539,350.407,346.911,347.073,364.174,349.797,382.691,346.869,395.587,353.135,407.904,353.017,395.531,393.771,381.423,408.559,363.484,410.689,343.4,409.322,306.972,398.389,272.297,369.639,347.452,359.325,363.557,361.471,382.036,356.705,399.135,363.382,381.108,387.931,362.735,393.61,344.479,392.705
outdoor_235.png,1321.0,484.692,1324.85,534.441,1341.18,593.511,1356.189,649.162,1367.866,703.405,1394.585,763.117,1427.11,815.814,1481.726,845.69,1550.179,839.309,1599.346,816.044,1645.021,781.244,1684.216,739.296,1713.186,687.116,1728.088,627.896,1731.499,548.957,1729.084,482.769,1732.435,397.0,1334.985,486.202,1347.438,458.809,1379.988,455.904,1416.706,464.239,1447.15,471.398,1492.194,471.656,1525.78,458.075,1566.902,449.706,1620.537,452.916,1667.398,468.276,1471.988,504.855,1474.2,542.645,1474.645,582.348,1474.795,623.761,1432.151,630.935,1454.976,645.741,1479.433,650.031,1511.574,644.544,1538.074,637.355,1366.811,492.291,1385.167,478.732,1415.664,480.375,1441.676,502.006,1416.054,504.942,1385.258,506.722,1530.551,500.361,1560.03,475.292,1593.298,476.711,1616.429,487.616,1594.285,502.462,1559.524,502.171,1424.974,715.986,1448.827,689.764,1467.527,686.725,1483.447,690.581,1503.116,688.614,1539.323,693.581,1570.265,708.702,1540.735,728.68,1506.929,740.166,1486.984,740.339,1467.774,738.231,1449.065,727.364,1432.822,713.71,1466.886,697.754,1483.964,701.568,1504.389,700.083,1558.407,710.07,1505.066,715.664,1484.999,718.937,1467.123,715.845
outdoor_253.png,70.0,111.149,74.222,129.623,78.765,147.406,85.614,162.998,96.713,178.12,110.228,190.847,129.614,198.653,150.504,200.436,166.361,198.114,181.152,190.891,189.865,175.399,192.561,158.533,192.482,141.352,193.044,125.761,193.584,112.215,191.8,100.706,188.945,90.356,89.789,74.983,99.888,62.001,114.826,59.0,127.889,62.156,138.674,71.737,160.84,67.605,167.711,62.244,177.928,59.245,186.141,64.664,188.231,76.17,150.696,82.482,154.485,89.33,157.826,95.32,161.462,101.573,141.338,117.62,151.358,119.38,161.204,120.195,167.966,117.491,173.693,113.399,103.446,89.75,112.002,80.842,123.395,79.956,134.189,88.664,124.043,89.915,112.624,90.774,158.799,85.476,166.995,76.864,176.381,75.797,182.371,82.914,177.692,84.487,167.332,84.827,131.254,161.654,141.969,137.993,153.591,128.93,161.77,128.433,169.03,127.864,178.029,132.077,181.031,154.297,180.934,168.853,172.737,170.292,166.161,172.105,159.351,173.392,145.066,173.394,135.419,160.841,154.573,135.235,162.297,134.18,169.576,134.153,177.405,154.92,171.632,163.215,165.649,165.15,158.686,166.42
outdoor_266.png,605.512,259.176,596.743,290.813,594.04,322.739,593.454,354.198,593.452,381.983,599.558,405.766,608.727,430.405,629.813,444.759,658.518,447.397,698.878,438.891,744.378,427.027,781.889,411.818,808.181,392.464,826.36,362.977,841.795,328.406,852.277,297.275,856.486,264.304,632.374,189.259,644.277,183.213,655.946,177.493,666.234,172.751,679.538,172.324,721.272,168.579,745.719,168.0,767.824,175.756,789.064,186.69,808.427,198.626,696.486,207.371,690.439,216.071,683.819,225.127,677.786,233.214,651.842,266.152,664.999,268.14,678.526,269.993,694.006,269.538,709.322,267.252,629.704,229.978,642.864,229.566,658.422,228.379,672.72,224.038,658.422,228.379,642.864,229.566,738.192,224.948,756.822,226.926,777.225,227.755,797.602,229.248,777.225,227.755,756.822,226.926,629.546,371.953,635.39,315.818,663.62,289.722,677.721,291.454,693.994,291.362,727.892,312.287,743.649,366.728,717.286,386.106,688.98,384.663,674.444,384.25,661.111,382.942,646.868,382.08,640.221,369.623,664.532,304.049,678.556,302.496,692.418,305.626,738.503,364.699,689.078,374.26,674.456,372.674,662.149,371.079
indoor_037.png,793.324,276.101,797.749,311.502,801.494,346.222,810.743,382.474,828.788,415.939,861.535,438.734,898.472,458.159,930.942,479.507,971.027,482.735,1004.768,476.04,1026.319,453.008,1046.503,422.934,1060.535,392.856,1066.147,359.45,1068.528,324.087,1071.574,288.737,1072.791,253.679,857.205,223.269,874.7,209.239,899.432,201.809,926.232,201.955,951.579,202.987,985.949,201.0,1009.287,201.893,1026.254,202.963,1049.697,210.229,1062.989,228.666,972.548,231.851,975.746,251.15,980.507,270.903,985.924,292.75,942.216,321.125,960.498,325.016,976.595,330.905,991.907,327.139,1004.3,321.393,877.038,246.999,892.519,235.498,910.219,234.884,933.557,247.086,910.846,249.719,893.922,250.163,996.301,246.309,1016.911,234.363,1033.409,234.572,1046.178,249.293,1032.642,249.898,1016.372,249.535,915.733,383.014,937.472,361.799,961.458,346.716,977.736,351.498,992.824,347.351,1010.186,364.453,1020.836,384.201,1009.528,409.306,992.908,419.095,976.209,420.304,960.595,419.023,932.246,406.188,927.526,382.252,960.933,362.549,977.971,363.842,992.0,365.52,1007.949,386.215,992.541,399.124,976.54,402.744,960.56,402.381
indoor_038.png,223.562,167.007,221.302,180.956,220.0,194.662,220.209,210.883,223.01,225.177,227.761,238.188,238.025,247.952,249.022,253.537,263.026,257.725,277.823,258.204,291.186,253.586,304.634,246.326,317.232,236.758,325.991,227.834,332.956,213.034,336.147,197.773,338.839,180.572,235.737,150.415,244.531,146.0,253.542,146.848,260.928,150.176,266.384,155.178,285.692,156.045,294.697,152.363,306.377,150.903,315.05,155.321,320.268,162.798,274.694,161.97,272.504,170.004,270.526,178.689,268.75,187.017,257.321,200.332,262.796,202.761,267.627,203.748,273.683,203.755,280.176,203.424,242.099,165.239,248.594,161.367,255.652,163.162,261.541,167.372,254.864,167.511,247.941,166.97,286.984,170.288,294.563,164.698,301.674,166.852,308.332,172.026,301.053,171.188,293.813,170.825,246.226,223.812,251.655,214.829,258.994,211.753,266.207,216.322,273.673,215.422,283.213,220.057,292.306,228.704,280.67,234.296,270.16,234.349,262.599,233.556,255.229,230.878,249.708,227.919,249.772,221.905,258.309,217.043,265.606,219.65,272.855,220.56,289.295,226.296,270.915,227.54,264.069,226.654,256.729,224.468
indoor_039.png,231.0,152.781,231.272,176.03,232.552,197.062,233.731,217.791,239.953,238.248,248.434,255.937,259.15,273.815,280.899,285.425,308.838,286.858,329.487,279.355,349.785,271.545,369.164,261.662,385.443,246.534,394.517,225.822,396.38,203.614,394.288,180.835,392.043,158.099,236.989,120.043,242.079,110.071,251.852,107.074,264.784,109.179,275.505,115.035,307.55,114.807,319.329,105.966,334.141,103.0,348.289,105.72,357.229,114.099,293.383,132.954,292.226,147.793,290.75,162.295,290.073,177.885,278.342,195.027,286.548,195.3,295.028,195.847,307.338,194.935,315.434,192.471,250.348,143.964,257.908,137.995,267.274,136.719,278.25,142.976,268.2,145.096,258.565,146.482,315.566,140.484,325.251,132.493,335.128,132.661,344.205,137.777,336.065,142.137,326.304,142.231,274.049,228.355,280.098,216.9,287.837,212.639,298.828,214.382,310.53,210.345,323.982,215.892,334.509,226.436,325.044,228.518,313.107,231.92,300.541,233.791,290.201,232.842,282.055,231.595,277.464,226.317,288.844,219.023,299.304,218.484,311.14,216.561,331.613,223.047,311.568,225.587,299.815,226.178,289.374,226.027
indoor_040.png,411.0,131.516,411.712,144.745,411.007,156.865,411.0,169.975,414.344,186.408,422.721,198.486,433.021,209.127,446.854,216.236,460.472,218.113,475.209,216.263,490.984,209.417,506.471,201.554,517.816,190.135,521.633,176.7,522.131,161.123,524.648,144.978,524.982,131.19,419.886,116.663,421.959,108.756,432.138,104.0,441.287,108.446,447.497,116.662,470.808,116.413,479.634,110.515,491.776,107.788,502.747,110.869,507.585,119.525,460.13,124.726,459.431,135.593,459.081,145.284,459.175,156.259,445.678,164.818,452.336,167.301,459.869,168.516,468.421,166.536,475.109,163.574,429.712,127.375,435.311,123.481,442.216,123.763,448.614,129.164,442.515,130.227,434.516,130.069,473.388,131.832,481.95,125.349,489.942,125.49,497.401,130.416,490.035,132.985,482.065,132.649,440.931,184.37,448.214,181.05,454.314,178.131,460.286,179.731,467.155,177.89,474.652,181.842,482.332,184.986,474.873,190.305,466.929,193.53,460.243,193.649,454.158,193.905,447.997,189.874,445.672,184.54,454.354,182.53,460.269,182.566,466.579,181.707,479.032,183.913,466.959,187.241,459.953,187.256,454.211,186.934
indoor_041.png,805.51,407.808,801.0,465.727,803.683,533.318,810.139,588.105,829.419,636.238,867.056,671.251,924.921,695.434,985.483,711.76,1037.422,723.419,1098.785,723.098,1156.023,711.916,1194.114,689.589,1236.801,646.901,1261.674,595.958,1271.74,539.482,1277.517,484.031,1281.459,439.374,879.261,344.815,903.917,309.676,954.44,292.0,1015.587,295.454,1051.305,321.865,1148.849,312.775,1144.586,310.726,1188.369,313.075,1234.354,340.185,1257.913,387.662,1078.741,363.682,1075.548,392.204,1073.756,419.43,1070.053,450.977,1009.026,487.435,1036.376,498.481,1062.848,505.898,1090.809,508.061,1115.795,508.968,922.684,362.354,951.911,347.248,985.345,351.584,1019.822,375.378,982.477,376.322,948.299,373.848,1120.815,389.202,1154.543,371.688,1184.737,376.093,1209.135,395.466,1181.253,400.458,1150.835,395.248,962.871,571.477,1000.586,551.784,1032.583,541.989,1054.267,550.25,1075.798,552.378,1105.685,570.402,1136.6,595.624,1101.568,619.138,1064.992,616.926,1042.42,612.519,1015.317,606.043,983.277,597.744,967.378,570.883,1029.762,553.07,1051.535,563.721,1072.773,564.668,1127.696,595.105,1067.068,600.889,1045.545,596.228,1020.273,589.595
indoor_042.png,1071.937,197.116,1076.169,220.926,1082.978,244.26,1089.95,268.077,1099.371,291.879,1109.039,311.812,1124.106,329.732,1147.255,340.616,1179.866,337.624,1210.384,331.076,1238.279,315.717,1263.215,300.785,1284.668,274.69,1297.901,248.281,1301.33,211.993,1299.904,176.731,1304.067,141.659,1075.83,175.875,1081.686,154.616,1098.372,147.129,1117.454,152.55,1134.564,159.769,1172.6,150.677,1184.906,138.312,1203.504,132.0,1228.762,136.444,1248.998,151.668,1152.261,170.921,1151.931,191.492,1152.669,213.518,1153.73,237.511,1138.644,251.079,1150.292,258.184,1163.562,258.711,1178.287,254.625,1187.893,244.901,1095.24,190.582,1105.001,181.788,1118.018,180.442,1135.313,189.088,1119.663,191.39,1106.025,193.02,1188.851,177.786,1198.559,163.647,1212.547,160.693,1226.619,165.11,1216.117,171.68,1202.782,174.797,1129.838,292.452,1143.35,279.605,1155.89,273.619,1165.568,274.197,1178.029,268.436,1196.737,267.166,1218.1,273.877,1200.477,282.561,1182.77,286.419,1168.761,287.997,1159.353,290.897,1146.436,292.863,1134.311,287.525,1156.617,280.628,1166.625,279.131,1179.572,274.434,1212.562,271.22,1179.572,274.434,1166.625,279.131,1156.617,280.628
indoor_043.png,338.345,156.785,335.775,192.292,331.0,232.733,333.206,271.947,344.768,305.9,356.064,340.257,374.318,372.859,399.312,393.648,432.094,397.851,460.536,385.815,483.776,364.219,507.119,343.085,526.47,322.29,541.646,297.233,551.434,269.254,558.013,241.229,566.639,208.953,348.696,175.809,367.44,166.099,392.672,168.958,414.736,176.555,428.906,184.497,464.028,187.746,485.968,188.513,512.611,188.922,539.124,198.092,547.545,219.129,443.535,198.53,439.179,221.874,434.188,245.866,428.595,270.996,403.586,276.785,412.801,283.403,423.621,287.242,441.358,288.064,455.841,286.195,366.749,192.569,381.671,188.603,397.5,193.74,417.277,205.166,395.574,203.317,378.88,200.366,470.707,215.584,491.569,210.67,508.666,214.334,521.817,222.816,506.506,224.573,488.249,221.85,376.816,309.241,394.215,306.088,410.866,307.562,420.971,313.104,433.959,312.29,451.598,319.738,472.608,325.848,446.841,344.522,427.707,350.864,413.983,349.928,400.301,344.017,389.81,331.74,383.141,312.705,408.527,313.667,419.815,318.244,432.034,320.855,460.388,326.469,429.486,336.594,416.469,337.712,403.945,331.278
indoor_044.png,148.0,196.809,163.128,232.485,178.358,267.619,190.908,310.164,212.358,345.969,257.263,369.866,311.617,388.981,369.678,399.091,427.213,400.911,483.796,396.097,520.317,376.22,539.142,338.638,547.277,300.4,542.939,257.281,536.156,212.761,532.091,174.568,524.361,139.568,236.175,93.252,256.278,69.441,284.509,51.997,322.456,42.801,354.757,49.383,407.282,33.9,427.751,25.0,453.895,25.941,474.991,31.259,485.427,44.647,384.26,70.943,393.393,91.674,405.135,113.444,415.642,133.991,376.828,197.04,397.929,189.45,416.318,184.958,427.701,186.82,439.183,194.424,272.687,107.038,290.811,91.55,311.14,87.119,334.343,100.68,311.568,100.211,292.457,103.119,414.722,93.52,434.969,74.656,456.758,72.736,473.285,86.648,458.511,88.287,438.14,88.284,328.91,257.196,374.885,245.735,396.072,237.627,420.957,239.519,442.682,234.536,466.799,239.468,494.355,259.899,464.21,256.381,444.417,249.871,423.162,250.175,399.713,256.298,375.8,263.118,343.992,256.19,397.475,246.961,421.538,244.584,443.399,242.358,481.757,253.961,443.399,242.358,421.538,244.584,397.475,246.961
